Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh)
2018-06-24,23.6,88.4,Monsoon,7.8,7.5,3130000,2750.0,1925.0,825.0,693.68,653.82,481.25,96.25,419.96,165.0,165.0,75.04
2018-06-25,23.2,91.4,Monsoon,7.9,1.1,3130000,2715.0,1900.5,814.5,643.8,686.55,475.12,95.02,420.52,162.9,162.9,68.18
2018-06-26,24.2,88.3,Monsoon,10.7,9.1,3130000,2955.0,2068.5,886.5,701.25,746.7,517.12,103.43,469.6,177.3,177.3,62.3
2018-06-27,25.3,82.5,Monsoon,16.4,2.4,3130000,3350.0,2345.0,1005.0,840.08,801.42,586.25,117.25,530.22,201.0,201.0,72.78
2018-06-28,24.6,85.4,Monsoon,11.6,0.3,3130000,3040.0,2128.0,912.0,730.5,759.1,532.0,106.4,484.02,182.4,182.4,63.18
2018-06-29,24.8,83.8,Monsoon,14.9,1.1,3130000,3225.0,2257.5,967.5,787.21,793.04,564.38,112.88,504.87,193.5,193.5,75.63
2018-06-30,24.8,80.9,Monsoon,16.3,1.8,3130000,3295.0,2306.5,988.5,729.3,885.25,576.62,115.32,511.32,197.7,197.7,81.78
2018-07-01,25.4,78.2,Monsoon,15.7,2.0,3130000,3325.0,2327.5,997.5,732.45,896.8,581.88,116.38,526.06,199.5,199.5,72.44
2018-07-02,24.2,85.5,Monsoon,10.6,0.4,3130000,2950.0,2065.0,885.0,769.45,676.05,516.25,103.25,465.56,177.0,177.0,65.44
2018-07-03,23.7,88.8,Monsoon,5.6,0.2,3130000,2650.0,1855.0,795.0,630.34,668.16,463.75,92.75,432.26,159.0,159.0,44.74
2018-07-04,23.7,89.2,Monsoon,10.1,6.0,3130000,2875.0,2012.5,862.5,661.72,747.03,503.12,100.62,447.74,172.5,172.5,69.76
2018-07-05,23.6,91.9,Monsoon,8.6,29.0,3130000,2790.0,1953.0,837.0,604.75,762.35,488.25,97.65,428.28,167.4,167.4,73.92
2018-07-06,24.5,87.2,Monsoon,11.6,0.2,3130000,3030.0,2121.0,909.0,710.46,774.24,530.25,106.05,470.64,181.8,181.8,74.76
2018-07-07,23.7,91.7,Monsoon,4.2,3.0,3130000,2580.0,1806.0,774.0,589.41,674.79,451.5,90.3,394.14,154.8,154.8,70.26
2018-07-08,23.2,90.7,Monsoon,6.4,5.0,3130000,2640.0,1848.0,792.0,587.99,705.61,462.0,92.4,427.72,158.4,158.4,47.48
2018-07-09,23.3,92.0,Monsoon,4.1,3.0,3130000,2535.0,1774.5,760.5,533.17,708.98,443.62,88.72,388.39,152.1,152.1,67.91
2018-07-10,23.2,91.9,Monsoon,4.4,3.0,3130000,2540.0,1778.0,762.0,707.26,537.34,444.5,88.9,389.41,152.4,152.4,67.79
2018-07-11,23.7,90.1,Monsoon,7.8,0.2,3130000,2760.0,1932.0,828.0,749.8,602.6,483.0,96.6,449.34,165.6,165.6,47.46
2018-07-12,23.2,91.8,Monsoon,6.8,3.0,3130000,2660.0,1862.0,798.0,570.55,732.85,465.5,93.1,431.9,159.6,159.6,46.9
2018-07-13,23.4,90.6,Monsoon,7.2,0.2,3130000,2700.0,1890.0,810.0,661.63,661.37,472.5,94.5,405.55,162.0,162.0,80.45
2018-07-14,23.8,90.3,Monsoon,9.5,3.0,3130000,2855.0,1998.5,856.5,765.19,633.76,499.62,99.93,436.08,171.3,171.3,77.82
2018-07-15,23.3,93.4,Monsoon,7.0,9.0,3130000,2680.0,1876.0,804.0,593.28,719.92,469.0,93.8,404.24,160.8,160.8,78.16
2018-07-16,22.6,95.2,Monsoon,4.5,64.0,3130000,2485.0,1739.5,745.5,545.02,672.63,434.88,86.98,379.6,149.1,149.1,67.7
2018-07-17,23.2,92.8,Monsoon,6.7,9.0,3130000,2655.0,1858.5,796.5,733.02,567.93,464.62,92.93,409.61,159.3,159.3,68.29
2018-07-18,23.4,90.1,Monsoon,13.8,3.3,3130000,3030.0,2121.0,909.0,766.47,718.23,530.25,106.05,493.0,181.8,181.8,52.4
2018-07-19,23.6,89.3,Monsoon,14.4,0.2,3130000,3080.0,2156.0,924.0,684.86,824.34,539.0,107.8,505.22,184.8,184.8,49.18
2018-07-20,23.3,90.8,Monsoon,11.0,0.1,3130000,2880.0,2016.0,864.0,672.15,739.05,504.0,100.8,471.1,172.8,172.8,47.3
2018-07-21,23.2,91.1,Monsoon,10.3,5.2,3130000,2835.0,1984.5,850.5,638.68,750.47,496.12,99.22,437.09,170.1,170.1,73.21
2018-07-22,23.1,90.9,Monsoon,10.4,2.7,3130000,2830.0,1981.0,849.0,712.0,674.7,495.25,99.05,458.33,169.8,169.8,51.07
2018-07-23,23.3,89.9,Monsoon,10.6,3.4,3130000,2860.0,2002.0,858.0,783.67,617.73,500.5,100.1,468.17,171.6,171.6,46.63
2018-07-24,23.3,90.5,Monsoon,4.7,0.6,3130000,2565.0,1795.5,769.5,610.32,646.53,448.88,89.78,398.95,153.9,153.9,62.75
2018-07-25,23.6,86.6,Monsoon,15.7,0.4,3130000,3145.0,2201.5,943.5,797.21,743.84,550.38,110.08,505.69,188.7,188.7,60.41
2018-07-26,23.4,88.0,Monsoon,6.6,0.1,3130000,2670.0,1869.0,801.0,588.94,719.36,467.25,93.45,436.01,160.2,160.2,44.59
2018-07-27,23.3,88.2,Monsoon,9.5,1.9,3130000,2805.0,1963.5,841.5,654.86,719.59,490.88,98.18,423.71,168.3,168.3,81.19
2018-07-28,24.3,84.7,Monsoon,15.3,2.5,3130000,3195.0,2236.5,958.5,841.01,724.54,559.12,111.82,499.42,191.7,191.7,75.68
2018-07-29,24.7,81.2,Monsoon,15.9,1.8,3130000,3265.0,2285.5,979.5,798.8,801.05,571.38,114.28,537.86,195.9,195.9,49.84
2018-07-30,24.3,82.8,Monsoon,16.6,0.2,3130000,3260.0,2282.0,978.0,703.85,893.55,570.5,114.1,534.04,195.6,195.6,52.76
2018-07-31,24.2,83.2,Monsoon,16.3,0.2,3130000,3235.0,2264.5,970.5,819.58,765.57,566.12,113.22,488.19,194.1,194.1,94.11
2018-08-01,24.1,85.1,Monsoon,14.5,0.3,3130000,3135.0,2194.5,940.5,830.07,706.08,548.62,109.72,488.62,188.1,188.1,75.68
2018-08-02,24.0,87.1,Monsoon,14.2,3.0,3130000,3110.0,2177.0,933.0,842.61,681.29,544.25,108.85,474.86,186.6,186.6,84.94
2018-08-03,24.1,86.0,Monsoon,12.8,0.1,3130000,3050.0,2135.0,915.0,674.84,819.66,533.75,106.75,502.02,183.0,183.0,46.98
2018-08-04,23.4,88.7,Monsoon,10.9,4.0,3130000,2885.0,2019.5,865.5,716.78,696.87,504.88,100.98,469.65,173.1,173.1,49.65
2018-08-05,23.8,84.1,Monsoon,16.7,0.2,3130000,3215.0,2250.5,964.5,872.97,702.38,562.62,112.52,525.42,192.9,192.9,53.28
2018-08-06,23.4,85.8,Monsoon,15.6,0.3,3130000,3120.0,2184.0,936.0,756.07,772.73,546.0,109.2,512.51,187.2,187.2,49.09
2018-08-07,23.3,86.3,Monsoon,13.2,0.1,3130000,2990.0,2093.0,897.0,728.03,737.07,523.25,104.65,488.63,179.4,179.4,49.57
2018-08-08,23.4,88.2,Monsoon,6.4,0.4,3130000,2660.0,1862.0,798.0,663.88,639.52,465.5,93.1,424.87,159.6,159.6,53.93
2018-08-09,23.6,87.8,Monsoon,8.9,0.3,3130000,2805.0,1963.5,841.5,600.47,773.98,490.88,98.18,457.67,168.3,168.3,47.23
2018-08-10,23.9,86.8,Monsoon,14.0,0.1,3130000,3090.0,2163.0,927.0,715.79,798.31,540.75,108.15,492.29,185.4,185.4,63.91
2018-08-11,23.4,90.4,Monsoon,10.0,0.2,3130000,2840.0,1988.0,852.0,611.83,779.77,497.0,99.4,466.47,170.4,170.4,44.73
2018-08-12,22.7,90.7,Monsoon,12.9,3.1,3130000,2915.0,2040.5,874.5,639.34,789.01,510.12,102.02,442.14,174.9,174.9,82.56
2018-08-13,22.6,93.5,Monsoon,5.2,4.7,3130000,2520.0,1764.0,756.0,599.44,635.36,441.0,88.2,382.94,151.2,151.2,70.66
2018-08-14,23.4,91.6,Monsoon,12.1,3.1,3130000,2945.0,2061.5,883.5,775.08,667.97,515.38,103.08,458.7,176.7,176.7,71.4
2018-08-15,23.2,90.7,Monsoon,10.2,2.5,3130000,2830.0,1981.0,849.0,675.93,710.77,495.25,99.05,436.66,169.8,169.8,72.74
2018-08-16,22.5,93.9,Monsoon,3.1,1.1,3130000,2405.0,1683.5,721.5,532.56,645.89,420.88,84.18,374.02,144.3,144.3,58.88
2018-08-17,22.8,92.5,Monsoon,5.5,9.0,3130000,2555.0,1788.5,766.5,671.71,580.24,447.12,89.43,399.24,153.3,153.3,60.66
2018-08-18,22.9,91.6,Monsoon,9.3,0.1,3130000,2755.0,1928.5,826.5,625.38,724.57,482.12,96.43,418.13,165.3,165.3,77.77
2018-08-19,23.2,89.4,Monsoon,12.0,4.0,3130000,2920.0,2044.0,876.0,707.28,723.52,511.0,102.2,448.42,175.2,175.2,77.18
2018-08-20,22.7,91.2,Monsoon,9.8,3.6,3130000,2760.0,1932.0,828.0,585.96,766.44,483.0,96.6,443.47,165.6,165.6,53.33
2018-08-21,21.9,95.6,Monsoon,3.5,14.4,3130000,2365.0,1655.5,709.5,530.62,628.23,413.88,82.78,387.1,141.9,141.9,38.6
2018-08-22,22.5,92.7,Monsoon,6.8,3.0,3130000,2590.0,1813.0,777.0,706.54,562.56,453.25,90.65,391.38,155.4,155.4,74.82
2018-08-23,23.1,89.5,Monsoon,14.2,0.1,3130000,3020.0,2114.0,906.0,797.11,682.69,528.5,105.7,483.63,181.2,181.2,59.97
2018-08-24,23.0,89.9,Monsoon,14.4,0.3,3130000,3020.0,2114.0,906.0,841.51,638.29,528.5,105.7,494.8,181.2,181.2,48.8
2018-08-25,22.8,90.7,Monsoon,13.0,7.7,3130000,2930.0,2051.0,879.0,641.02,794.68,512.75,102.55,452.87,175.8,175.8,74.53
2018-08-26,22.6,90.3,Monsoon,10.7,6.0,3130000,2795.0,1956.5,838.5,773.62,595.93,489.12,97.82,441.33,167.7,167.7,61.77
2018-08-27,22.5,91.0,Monsoon,5.1,3.2,3130000,2505.0,1753.5,751.5,627.75,599.7,438.38,87.68,385.72,150.3,150.3,65.18
2018-08-28,22.6,91.1,Monsoon,6.7,3.0,3130000,2595.0,1816.5,778.5,610.23,661.32,454.12,90.82,394.05,155.7,155.7,73.05
2018-08-29,23.5,87.2,Monsoon,12.8,0.2,3130000,2990.0,2093.0,897.0,820.16,644.94,523.25,104.65,478.19,179.4,179.4,60.01
2018-08-30,23.6,85.5,Monsoon,15.9,2.6,3130000,3155.0,2208.5,946.5,851.0,694.95,552.12,110.43,493.56,189.3,189.3,74.34
2018-08-31,23.6,84.5,Monsoon,15.2,2.3,3130000,3120.0,2184.0,936.0,809.49,719.31,546.0,109.2,468.38,187.2,187.2,93.22
2018-09-01,23.5,85.9,Monsoon,13.9,1.5,3130000,3045.0,2131.5,913.5,823.78,668.27,532.88,106.58,499.27,182.7,182.7,48.83
2018-09-02,22.9,89.6,Monsoon,13.7,3.0,3130000,2975.0,2082.5,892.5,634.16,823.59,520.62,104.12,477.16,178.5,178.5,58.34
2018-09-03,23.1,87.9,Monsoon,14.7,3.1,3130000,3045.0,2131.5,913.5,827.5,664.55,532.88,106.58,486.72,182.7,182.7,61.38
2018-09-04,22.9,86.3,Monsoon,16.3,1.6,3130000,3105.0,2173.5,931.5,684.99,836.46,543.38,108.68,499.64,186.3,186.3,59.26
2018-09-05,23.2,82.8,Monsoon,17.6,0.6,3130000,3200.0,2240.0,960.0,810.99,757.01,560.0,112.0,519.28,192.0,192.0,56.72
2018-09-06,23.5,80.8,Monsoon,17.1,1.8,3130000,3205.0,2243.5,961.5,822.27,748.18,560.88,112.18,487.5,192.3,192.3,89.4
2018-09-07,22.7,84.6,Monsoon,15.9,0.4,3130000,3065.0,2145.5,919.5,782.53,719.32,536.38,107.28,481.33,183.9,183.9,70.37
2018-09-08,22.9,80.5,Monsoon,17.5,0.7,3130000,3165.0,2215.5,949.5,669.03,881.82,553.88,110.78,498.32,189.9,189.9,71.38
2018-09-09,23.2,79.2,Monsoon,17.9,0.2,3130000,3215.0,2250.5,964.5,704.97,870.38,562.62,112.52,508.08,192.9,192.9,70.62
2018-09-10,23.7,78.6,Monsoon,18.3,0.3,3130000,3285.0,2299.5,985.5,903.62,706.03,574.88,114.98,519.36,197.1,197.1,71.94
2018-09-11,24.1,79.0,Monsoon,19.9,0.3,3130000,3405.0,2383.5,1021.5,734.26,934.19,595.88,119.18,529.57,204.3,204.3,83.33
2018-09-12,23.6,78.5,Monsoon,19.7,0.0,3130000,3345.0,2341.5,1003.5,751.35,887.7,585.38,117.08,511.62,200.7,200.7,90.48
2018-09-13,23.3,78.7,Monsoon,19.1,0.1,3130000,3285.0,2299.5,985.5,717.87,891.78,574.88,114.98,524.9,197.1,197.1,66.4
2018-09-14,23.5,80.7,Monsoon,17.9,1.3,3130000,3245.0,2271.5,973.5,745.37,844.68,567.88,113.58,522.62,194.7,194.7,61.48
2018-09-15,24.4,81.1,Monsoon,18.3,0.2,3130000,3355.0,2348.5,1006.5,800.32,843.63,587.12,117.43,534.92,201.3,201.3,68.98
2018-09-16,24.4,81.2,Monsoon,19.6,1.0,3130000,3420.0,2394.0,1026.0,897.27,778.53,598.5,119.7,535.96,205.2,205.2,79.64
2018-09-17,24.3,78.3,Monsoon,19.8,0.3,3130000,3420.0,2394.0,1026.0,914.83,760.97,598.5,119.7,524.72,205.2,205.2,90.88
2018-09-18,23.7,80.5,Monsoon,17.6,0.7,3130000,3250.0,2275.0,975.0,732.5,860.0,568.75,113.75,506.36,195.0,195.0,78.64
2018-09-19,23.0,87.3,Monsoon,13.7,1.8,3130000,2985.0,2089.5,895.5,806.13,656.52,522.38,104.48,485.66,179.1,179.1,51.64
2018-09-20,23.6,86.2,Monsoon,14.7,11.0,3130000,3095.0,2166.5,928.5,771.86,744.69,541.62,108.32,504.05,185.7,185.7,53.05
2018-09-21,24.5,85.9,Monsoon,10.0,1.0,3130000,2950.0,2065.0,885.0,687.72,757.78,516.25,103.25,444.41,177.0,177.0,86.59
2018-09-22,24.4,83.3,Monsoon,12.2,0.3,3130000,3050.0,2135.0,915.0,779.8,714.7,533.75,106.75,470.32,183.0,183.0,78.68
2018-09-23,24.6,80.6,Monsoon,17.6,0.5,3130000,3340.0,2338.0,1002.0,916.08,720.52,584.5,116.9,501.85,200.4,200.4,99.35
2018-09-24,25.0,82.5,Monsoon,16.1,1.1,3130000,3305.0,2313.5,991.5,826.22,793.23,578.38,115.68,518.83,198.3,198.3,76.07
2018-09-25,25.4,81.3,Monsoon,18.4,2.4,3130000,3460.0,2422.0,1038.0,845.72,849.68,605.5,121.1,522.58,207.6,207.6,100.22
2018-09-26,25.8,81.5,Monsoon,19.1,2.0,3130000,3535.0,2474.5,1060.5,764.8,967.35,618.62,123.72,548.54,212.1,212.1,87.76
2018-09-27,25.9,80.9,Monsoon,16.8,0.8,3130000,3430.0,2401.0,1029.0,895.45,785.25,600.25,120.05,564.32,205.8,205.8,53.08
2018-09-28,26.0,76.7,Monsoon,16.7,4.9,3130000,3435.0,2404.5,1030.5,747.59,935.56,601.12,120.22,533.54,206.1,206.1,84.76
2018-09-29,25.2,80.0,Monsoon,18.7,1.0,3130000,3455.0,2418.5,1036.5,861.82,831.13,604.62,120.93,531.9,207.3,207.3,90.0
2018-09-30,25.2,80.8,Monsoon,17.5,1.0,3130000,3395.0,2376.5,1018.5,770.22,893.33,594.12,118.82,528.08,203.7,203.7,83.02
2018-10-01,25.0,82.5,Post-Monsoon,18.4,16.0,3130000,3420.0,2394.0,1026.0,906.47,769.33,598.5,119.7,518.88,205.2,205.2,96.72
2018-10-02,25.5,80.5,Post-Monsoon,19.3,4.0,3130000,3515.0,2460.5,1054.5,797.74,924.61,615.12,123.02,545.33,210.9,210.9,87.37
2018-10-03,26.4,78.0,Post-Monsoon,19.0,1.4,3130000,3590.0,2513.0,1077.0,985.36,773.74,628.25,125.65,556.92,215.4,215.4,89.28
2018-10-04,25.4,79.2,Post-Monsoon,17.4,2.0,3130000,3410.0,2387.0,1023.0,855.31,815.59,596.75,119.35,561.17,204.6,204.6,52.63
2018-10-05,25.2,76.5,Post-Monsoon,15.8,0.9,3130000,3310.0,2317.0,993.0,770.75,851.15,579.25,115.85,497.31,198.6,198.6,98.49
2018-10-06,25.7,70.1,Post-Monsoon,20.6,0.0,3130000,3600.0,2520.0,1080.0,863.23,900.77,630.0,126.0,581.23,216.0,216.0,66.77
2018-10-07,26.2,64.3,Post-Monsoon,21.2,0.0,3130000,3680.0,2576.0,1104.0,887.15,916.05,644.0,128.8,560.71,220.8,220.8,101.69
2018-10-08,26.0,66.8,Post-Monsoon,18.9,0.1,3130000,3545.0,2481.5,1063.5,824.88,912.17,620.38,124.08,583.7,212.7,212.7,54.4
2018-10-09,26.1,75.6,Post-Monsoon,18.7,0.0,3130000,3545.0,2481.5,1063.5,921.97,815.08,620.38,124.08,548.77,212.7,212.7,89.33
2018-10-10,25.8,78.5,Post-Monsoon,19.0,0.0,3130000,3530.0,2471.0,1059.0,786.88,942.82,617.75,123.55,538.57,211.8,211.8,96.83
2018-10-11,25.6,76.2,Post-Monsoon,19.1,0.0,3130000,3515.0,2460.5,1054.5,760.6,961.75,615.12,123.02,579.64,210.9,210.9,53.06
2018-10-12,26.1,72.8,Post-Monsoon,18.3,0.0,3130000,3525.0,2467.5,1057.5,954.55,772.7,616.88,123.38,534.59,211.5,211.5,99.91
2018-10-13,25.8,66.9,Post-Monsoon,21.0,0.0,3130000,3630.0,2541.0,1089.0,962.25,816.45,635.25,127.05,548.62,217.8,217.8,104.78
2018-10-14,25.6,63.8,Post-Monsoon,22.0,0.0,3130000,3660.0,2562.0,1098.0,888.65,904.75,640.5,128.1,603.52,219.6,219.6,55.28
2018-10-15,25.2,63.5,Post-Monsoon,19.8,0.0,3130000,3510.0,2457.0,1053.0,914.17,805.73,614.25,122.85,552.52,210.6,210.6,79.28
2018-10-16,25.6,64.4,Post-Monsoon,18.9,0.0,3130000,3505.0,2453.5,1051.5,958.94,758.51,613.38,122.68,559.66,210.3,210.3,71.24
2018-10-17,24.6,78.3,Post-Monsoon,15.8,0.4,3130000,3250.0,2275.0,975.0,699.2,893.3,568.75,113.75,491.15,195.0,195.0,93.85
2018-10-18,24.4,82.2,Post-Monsoon,12.3,4.0,3130000,3055.0,2138.5,916.5,714.63,782.32,534.62,106.93,488.86,183.3,183.3,61.04
2018-10-19,24.9,76.6,Post-Monsoon,17.8,8.0,3130000,3380.0,2366.0,1014.0,815.04,841.16,591.5,118.3,508.5,202.8,202.8,99.9
2018-10-20,25.4,71.3,Post-Monsoon,18.9,0.0,3130000,3485.0,2439.5,1045.5,836.61,871.04,609.88,121.98,531.71,209.1,209.1,95.59
2018-10-21,25.9,70.8,Post-Monsoon,19.9,0.0,3130000,3585.0,2509.5,1075.5,981.59,775.06,627.38,125.48,547.63,215.1,215.1,97.67
2018-10-22,25.7,68.9,Post-Monsoon,18.8,0.0,3130000,3510.0,2457.0,1053.0,928.19,791.71,614.25,122.85,578.58,210.6,210.6,53.22
2018-10-23,25.9,63.0,Post-Monsoon,19.5,0.0,3130000,3565.0,2495.5,1069.5,766.22,980.63,623.88,124.78,544.93,213.9,213.9,96.77
2018-10-24,24.8,58.9,Post-Monsoon,19.3,0.0,3130000,3445.0,2411.5,1033.5,909.19,778.86,602.88,120.58,549.81,206.7,206.7,70.29
2018-10-25,25.0,65.7,Post-Monsoon,18.5,0.2,3130000,3425.0,2397.5,1027.5,895.99,782.26,599.38,119.88,538.31,205.5,205.5,78.19
2018-10-26,24.8,62.8,Post-Monsoon,18.1,0.0,3130000,3385.0,2369.5,1015.5,772.16,886.49,592.38,118.48,555.06,203.1,203.1,54.24
2018-10-27,24.4,54.9,Post-Monsoon,19.8,0.0,3130000,3430.0,2401.0,1029.0,782.48,898.22,600.25,120.05,562.89,205.8,205.8,54.51
2018-10-28,24.3,49.8,Post-Monsoon,21.3,0.0,3130000,3495.0,2446.5,1048.5,806.18,906.37,611.62,122.32,533.13,209.7,209.7,95.97
2018-10-29,23.6,45.3,Post-Monsoon,21.8,0.0,3130000,3450.0,2415.0,1035.0,962.48,728.02,603.75,120.75,526.76,207.0,207.0,94.24
2018-10-30,22.7,48.1,Post-Monsoon,21.8,0.0,3130000,3360.0,2352.0,1008.0,928.81,717.59,588.0,117.6,519.39,201.6,201.6,85.41
2018-10-31,22.9,51.3,Post-Monsoon,21.4,0.0,3130000,3360.0,2352.0,1008.0,912.52,733.88,588.0,117.6,536.12,201.6,201.6,68.68
2018-11-01,23.7,52.5,Post-Monsoon,20.8,0.0,3130000,3410.0,2387.0,1023.0,805.91,864.99,596.75,119.35,539.52,204.6,204.6,74.28
2018-11-02,24.6,57.2,Post-Monsoon,16.3,0.0,3130000,3275.0,2292.5,982.5,713.16,891.59,573.12,114.62,522.73,196.5,196.5,66.77
2018-11-03,25.8,68.0,Post-Monsoon,15.0,0.4,3130000,3330.0,2331.0,999.0,891.22,740.48,582.75,116.55,515.01,199.8,199.8,84.39
2018-11-04,25.9,73.5,Post-Monsoon,16.3,4.0,3130000,3405.0,2383.5,1021.5,948.3,720.15,595.88,119.18,557.4,204.3,204.3,55.5
2018-11-05,25.4,77.9,Post-Monsoon,14.5,6.3,3130000,3265.0,2285.5,979.5,911.32,688.53,571.38,114.28,499.38,195.9,195.9,88.32
2018-11-06,25.6,74.9,Post-Monsoon,16.5,0.2,3130000,3385.0,2369.5,1015.5,758.44,900.21,592.38,118.48,525.2,203.1,203.1,84.1
2018-11-07,25.0,66.1,Post-Monsoon,19.2,0.0,3130000,3460.0,2422.0,1038.0,887.74,807.66,605.5,121.1,536.56,207.6,207.6,86.24
2018-11-08,24.5,63.6,Post-Monsoon,19.9,0.0,3130000,3445.0,2411.5,1033.5,790.26,897.79,602.88,120.58,560.94,206.7,206.7,59.16
2018-11-09,24.8,64.4,Post-Monsoon,20.0,0.0,3130000,3480.0,2436.0,1044.0,930.76,774.44,609.0,121.8,527.9,208.8,208.8,98.5
2018-11-10,24.0,62.4,Post-Monsoon,19.7,0.0,3130000,3385.0,2369.5,1015.5,812.68,845.97,592.38,118.48,538.26,203.1,203.1,71.04
2018-11-11,23.5,58.7,Post-Monsoon,19.9,0.0,3130000,3345.0,2341.5,1003.5,859.28,779.77,585.38,117.08,533.03,200.7,200.7,69.07
2018-11-12,22.9,56.6,Post-Monsoon,20.1,0.0,3130000,3295.0,2306.5,988.5,785.08,829.47,576.62,115.32,541.89,197.7,197.7,51.21
2018-11-13,22.6,52.8,Post-Monsoon,20.1,0.0,3130000,3265.0,2285.5,979.5,803.7,796.15,571.38,114.28,498.4,195.9,195.9,89.3
2018-11-14,23.0,57.7,Post-Monsoon,20.0,0.0,3130000,3300.0,2310.0,990.0,894.11,722.89,577.5,115.5,536.95,198.0,198.0,57.05
2018-11-15,22.4,56.8,Post-Monsoon,20.0,0.0,3130000,3240.0,2268.0,972.0,788.21,799.39,567.0,113.4,500.33,194.4,194.4,82.87
2018-11-16,22.3,49.5,Post-Monsoon,20.0,0.0,3130000,3230.0,2261.0,969.0,850.59,732.11,565.25,113.05,512.07,193.8,193.8,69.33
2018-11-17,22.9,52.6,Post-Monsoon,19.8,0.0,3130000,3280.0,2296.0,984.0,806.68,800.52,574.0,114.8,531.09,196.8,196.8,59.31
2018-11-18,24.5,59.7,Post-Monsoon,17.7,0.0,3130000,3335.0,2334.5,1000.5,822.44,811.71,583.62,116.72,543.65,200.1,200.1,56.65
2018-11-19,24.4,74.1,Post-Monsoon,13.7,2.9,3130000,3125.0,2187.5,937.5,775.49,755.76,546.88,109.38,472.41,187.5,187.5,90.09
2018-11-20,23.6,81.2,Post-Monsoon,13.2,1.3,3130000,3020.0,2114.0,906.0,754.88,724.92,528.5,105.7,459.49,181.2,181.2,84.11
2018-11-21,24.2,75.8,Post-Monsoon,14.8,0.7,3130000,3160.0,2212.0,948.0,700.89,847.51,553.0,110.6,474.11,189.6,189.6,94.69
2018-11-22,24.1,65.5,Post-Monsoon,18.6,0.0,3130000,3340.0,2338.0,1002.0,709.33,927.27,584.5,116.9,545.32,200.4,200.4,55.88
2018-11-23,23.1,55.1,Post-Monsoon,19.1,0.0,3130000,3265.0,2285.5,979.5,722.96,876.89,571.38,114.28,525.1,195.9,195.9,62.6
2018-11-24,22.2,54.8,Post-Monsoon,19.1,0.0,3130000,3175.0,2222.5,952.5,793.13,762.62,555.62,111.12,502.94,190.5,190.5,68.56
2018-11-25,22.0,61.6,Post-Monsoon,17.6,0.0,3130000,3080.0,2156.0,924.0,763.89,745.31,539.0,107.8,498.39,184.8,184.8,56.01
2018-11-26,21.7,62.6,Post-Monsoon,19.0,0.0,3130000,3120.0,2184.0,936.0,681.64,847.16,546.0,109.2,492.25,187.2,187.2,69.35
2018-11-27,21.1,60.6,Post-Monsoon,19.2,0.0,3130000,3070.0,2149.0,921.0,817.84,686.46,537.25,107.45,468.12,184.2,184.2,84.48
2018-11-28,20.5,59.1,Post-Monsoon,19.1,0.0,3130000,3005.0,2103.5,901.5,736.95,735.5,525.88,105.18,464.91,180.3,180.3,75.99
2018-11-29,20.6,58.8,Post-Monsoon,19.1,0.0,3130000,3015.0,2110.5,904.5,675.0,802.35,527.62,105.52,462.5,180.9,180.9,80.2
2018-11-30,20.6,58.6,Post-Monsoon,19.0,0.0,3130000,3010.0,2107.0,903.0,801.74,673.16,526.75,105.35,496.57,180.6,180.6,45.23
2018-12-01,19.6,62.0,Winter,16.5,0.0,3130000,2785.0,1949.5,835.5,672.27,692.38,487.38,97.48,455.26,167.1,167.1,46.04
2018-12-02,19.9,61.4,Winter,18.0,0.0,3130000,2890.0,2023.0,867.0,676.76,739.34,505.75,101.15,461.63,173.4,173.4,58.57
2018-12-03,20.9,61.6,Winter,18.3,0.0,3130000,3005.0,2103.5,901.5,754.44,718.01,525.88,105.18,487.83,180.3,180.3,53.07
2018-12-04,21.7,63.4,Winter,16.6,0.0,3130000,3000.0,2100.0,900.0,698.81,771.19,525.0,105.0,492.05,180.0,180.0,47.95
2018-12-05,23.1,65.1,Winter,15.8,0.0,3130000,3100.0,2170.0,930.0,817.85,701.15,542.5,108.5,487.56,186.0,186.0,70.44
2018-12-06,23.6,63.5,Winter,17.7,0.0,3130000,3245.0,2271.5,973.5,775.66,814.39,567.88,113.58,533.6,194.7,194.7,50.5
2018-12-07,23.3,65.0,Winter,17.8,0.0,3130000,3220.0,2254.0,966.0,754.46,823.34,563.5,112.7,516.66,193.2,193.2,62.94
2018-12-08,23.1,68.1,Winter,15.0,0.0,3130000,3060.0,2142.0,918.0,800.54,698.86,535.5,107.1,498.89,183.6,183.6,51.91
2018-12-09,22.7,64.9,Winter,17.3,0.0,3130000,3135.0,2194.5,940.5,716.86,819.29,548.62,109.72,474.26,188.1,188.1,90.04
2018-12-10,20.8,59.3,Winter,19.0,0.0,3130000,3030.0,2121.0,909.0,752.16,732.54,530.25,106.05,469.03,181.8,181.8,76.37
2018-12-11,19.5,55.3,Winter,19.2,0.0,3130000,2910.0,2037.0,873.0,773.57,652.33,509.25,101.85,477.72,174.6,174.6,46.08
2018-12-12,20.0,57.0,Winter,18.7,0.0,3130000,2935.0,2054.5,880.5,653.52,784.63,513.62,102.72,463.51,176.1,176.1,64.79
